column
32 26 MOSCOW MULE , Bad Bunny (Rimas) 13 (4)
33 27 SHIVERS , Ed Sheeran (Asylum) 47 (4)
34 30 LIKE I LOVE COUNTRY MUSIC , Kane Brown (RCA Nashville) 11 (26)
35 28 VEGAS , Doja Cat (Kemosabe/ RCA) 9 (28)
36 29 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 48 (7)
37 31 IN A MINUTE , Lil Baby (Quality Control/ Motown) 17 (14)
38 48 5 FOOT 9 , Tyler Hubbard (EMI Nashville) 8 (38)
39 36 STICKY , Drake (OVO/ Republic) 7 (6)
40 33 ROCK AND A HARD PLACE , Bailey Zimmerman (Warner Music Nashville) 8 (24)"
"42 37 FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 14 (35)
44 34 PROVENZA , Karol G (Universal Music Latin) 15 (25)
48 39 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 39 (3)
49 40 LAST NIGHT LONELY , Jon Pardi (Capitol Nashville) 10 (40)
52 32 DAMN STRAIT , Scotty McCreery (Triple Tigers) 18 (32)
— 35 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 24 (16)
— 38 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 36 (5)"
"41 D PLASTIC OFF THE SOFA , Beyonce (Parkwood/ Columbia) 1 (41)
43 D VIRGO’S GROOVE , Beyonce (Parkwood/ Columbia) 1 (43)
47 D SUMMER RENAISSANCE , Beyonce (Parkwood/ Columbia) 1 (47)
50 D NEVER SLEEP , NAV, Travis Scott & Lil Baby (XO/ Republic) 1 (50)"
"13 CUFF IT , Beyonce (Parkwood/ Columbia)
19 ALIEN SUPERSTAR , Beyonce (Parkwood/ Columbia)
22 CHURCH GIRL , Beyonce (Parkwood/ Columbia)
26 I’M THAT GIRL , Beyonce (Parkwood/ Columbia)
27 ENERGY , Beyonce featuring BEAM (Parkwood/ Columbia)
30 COZY , Beyonce (Parkwood/ Columbia)
41 PLASTIC OFF THE SOFA , Beyonce (Parkwood/ Columbia)
43 VIRGO’S GROOVE , Beyonce (Parkwood/ Columbia)
47 SUMMER RENAISSANCE , Beyonce (Parkwood/ Columbia)
50 NEVER SLEEP , NAV, Travis Scott & Lil Baby (XO/ Republic)
51 HEATED , Beyonce (Parkwood/ Columbia)
53 THIQUE , Beyonce (Parkwood/ Columbia)
55 MOVE , Beyonce featuring Grace Jones & Tems (Parkwood/ Columbia)
64 PURE/HONEY , Beyonce (Parkwood/ Columbia)
69 AMERICA HAS A PROBLEM , Beyonce (Parkwood/ Columbia)
70 ALL UP IN YOUR MIND , Beyonce (Parkwood/ Columbia)
83 VICTORIA’S SECRET , Jax (Atlantic)
88 re PICK ME UP , Gabby Barrett (Warner Nashville) 2 (88)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 BREAK MY SOUL , Beyonce (Parkwood/ Columbia) 8 (1) (2 WEEKS AT #1)
2 3 AS IT WAS , Harry Styles (Erskine/ Columbia) 19 (1) (10 WEEKS AT #1)
3 2 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 17 (1) (2 WEEKS AT #1)
4 4 RUNNING UP THAT HILL (A DEAL WITH GOD) , Kate Bush (EMI) 31 (3)
5 D STAYING ALIVE , DJ Khaled featuring Drake & Lil Baby (We the Best/ Epic) 1 (5)
6 7 BAD HABIT , Steve Lacy (L-M/ RCA) 6 (6)
7 5 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 15 (1) (1 WEEK AT #1)
8 9 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 11 (8)
9 6 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 18 (1) (3 WEEKS AT #1)
10 D BAD DECISIONS , benny blanco, BTS & Snoop Dogg (Friends Keep Secrets/ Joytime Collective/ Interscope) 1 (10)"
"11 8 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 14 (6)
12 10 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 12 (4)
13 11 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 10 (9)
14 12 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 82 (1) (5 WEEKS AT #1)
15 14 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 8 (13)
16 16 TITI ME PREGUNTO , Bad Bunny (Rimas) 14 (5)
17 15 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 39 (9)
18 21 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 13 (6)
19 23 I AIN’T WORRIED , OneRepublic (Interscope) 9 (19)
20 17 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 57 (1) (7 WEEKS AT #1)"
"21 18 BIG ENERGY , Latto (Streamcut/ RCA) 42 (3)
22 25 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 11 (22)
23 20 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 8 (1) (1 WEEK AT #1)
24 28 GLIMPSE OF US , Joji (88rising/ Warner) 9 (8)
25 29 GHOST , Justin Bieber (Def Jam) 46 (5)
26 32 MOSCOW MULE , Bad Bunny (Rimas) 14 (4)
27 24 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 28 (18)
28 34 LIKE I LOVE COUNTRY MUSIC , Kane Brown (RCA Nashville) 12 (26)
29 33 SHIVERS , Ed Sheeran (Asylum) 48 (4)
30 38 5 FOOT 9 , Tyler Hubbard (EMI Nashville) 9 (30)"
"31 35 VEGAS , Doja Cat (Kemosabe/ RCA) 10 (28)
32 37 IN A MINUTE , Lil Baby (Quality Control/ Motown) 18 (14)
33 31 GET INTO IT (YUH) , Doja Cat (Kemosabe/ RCA) 36 (20)
34 36 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 49 (7)
35 40 ROCK AND A HARD PLACE , Bailey Zimmerman (Warner Music Nashville) 9 (24)
36 39 STICKY , Drake (OVO/ Republic) 8 (6)
37 D UMM HMM , YoungBoy Never Broke Again (Never Broke Again/ Atlantic) 1 (37)
38 42 FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 15 (35)
39 49 LAST NIGHT LONELY , Jon Pardi (Capitol Nashville) 11 (39)
40 46 EFECTO , Bad Bunny (Rimas) 14 (34)"
"43 19 ALIEN SUPERSTAR , Beyonce (Parkwood/ Columbia) 2 (19)
50 13 CUFF IT , Beyonce (Parkwood/ Columbia) 2 (13)
67 22 CHURCH GIRL , Beyonce (Parkwood/ Columbia) 2 (22)
79 27 ENERGY , Beyonce featuring BEAM (Parkwood/ Columbia) 2 (27)
92 26 I’M THAT GIRL , Beyonce (Parkwood/ Columbia) 2 (26)
93 30 COZY Beyonce (Parkwood/ Columbia) 2 (30)"
"41 44 PROVENZA , Karol G (Universal Music Latin) 16 (25)
42 45 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 16 (30)
44 48 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 40 (3)
45 65 BETTY (GET MONEY) , Yung Gravy (Republic) 5 (45)
46 D I KNOW , YoungBoy Never Broke Again (Never Broke Again/ Atlantic) 1 (46)
47 D HOME AIN’T HOME , YoungBoy Never Broke Again featuring Rod Wave (Never Broke Again/ Atlantic) 1 (47)
48 57 LEFT AND RIGHT , Charlie Puth & Jung Kook (Atlantic) 7 (22)
49 62 F.N.F. (LET’S GO) , Hitkidd & GloRilla (Campsouth/ Blac Noize!) 11 (49)"
"5 STAYING ALIVE , DJ Khaled featuring Drake & Lil Baby (We the Best/ Epic)
10 BAD DECISIONS , benny blanco, BTS & Snoop Dogg (Friends Keep Secrets/ Joytime Collective/ Interscope)
37 UMM HMM , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
46 I KNOW , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
47 HOME AIN’T HOME , YoungBoy Never Broke Again featuring Rod Wave (Never Broke Again/ Atlantic)
62 re VETTE MOTORS , YoungBoy Never Broke Again (Never Broke Again/ Atlantic) 2 (62)
63 FUCK DA INDUSTRY , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
68 FREE DEM 5’S , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
75 LOST SOUL SURVIVOR , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
83 HOLD YOUR OWN , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
86 TOP SOUND , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
88 KAMIKAZE , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
90 MY TIME , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)
96 BIG 14 , Trippie Redd, Moneybagg Yo & Offset (TenThousand Projects)
98 DESPECHA , Rosalia (Columbia)
100 7 DAYS , YoungBoy Never Broke Again (Never Broke Again/ Atlantic)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 D SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 1 (1) (1 WEEK AT #1)
2 2 AS IT WAS , Harry Styles (Erskine/ Columbia) 20 (1) (10 WEEKS AT #1)
3 3 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 18 (1) (2 WEEKS AT #1)
4 1 BREAK MY SOUL , Beyonce (Parkwood/ Columbia) 9 (1) (2 WEEKS AT #1)
5 4 RUNNING UP THAT HILL (A DEAL WITH GOD) , Kate Bush (EMI) 32 (3)
6 6 BAD HABIT , Steve Lacy (L-M/ RCA) 7 (6)
7 8 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 12 (7)
8 7 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 16 (1) (1 WEEK AT #1)
9 11 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 15 (6)
10 13 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 11 (9)"
"11 12 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 13 (4)
12 9 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 19 (1) (3 WEEKS AT #1)
13 14 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 83 (1) (5 WEEKS AT #1)
14 15 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 9 (13)
15 18 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 14 (6)
16 16 TITI ME PREGUNTO , Bad Bunny (Rimas) 15 (5)
17 19 I AIN’T WORRIED , OneRepublic (Interscope) 10 (17)
18 22 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 12 (18)
19 17 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 40 (9)
20 20 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 58 (1) (7 WEEKS AT #1)"
"21 D ALONE , Rod Wave (Alamo) 1 (21)
22 23 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 9 (1) (1 WEEK AT #1)
23 5 STAYING ALIVE , DJ Khaled featuring Drake & Lil Baby (We the Best/ Epic) 2 (5)
24 21 BIG ENERGY , Latto (Streamcut/ RCA) 43 (3)
25 31 VEGAS , Doja Cat (Kemosabe/ RCA) 11 (25)
26 26 MOSCOW MULE , Bad Bunny (Rimas) 15 (4)
27 24 GLIMPSE OF US , Joji (88rising/ Warner) 10 (8)
28 25 GHOST , Justin Bieber (Def Jam) 47 (5)
29 28 LIKE I LOVE COUNTRY MUSIC , Kane Brown (RCA Nashville) 13 (26)
30 29 SHIVERS , Ed Sheeran (Asylum) 49 (4)"
"31 38 FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 16 (31)
32 30 5 FOOT 9 , Tyler Hubbard (EMI Nashville) 10 (30)
33 27 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 29 (18)
34 32 IN A MINUTE , Lil Baby (Quality Control/ Motown) 19 (14)
35 D YUNGEN , Rod Wave featuring Jack Harlow (Alamo) 1 (35)
36 39 LAST NIGHT LONELY , Jon Pardi (Capitol Nashville) 12 (36)
37 34 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 50 (7)
38 40 EFECTO , Bad Bunny (Rimas) 15 (34)
39 35 ROCK AND A HARD PLACE , Bailey Zimmerman (Warner Music Nashville) 10 (24)
40 48 LEFT AND RIGHT , Charlie Puth & Jung Kook (Atlantic) 8 (22)"
"41 36 STICKY , Drake (OVO/ Republic) 9 (6)
44 33 GET INTO IT (YUH) , Doja Cat (Kemosabe/ RCA) 37 (20)
57 10 BAD DECISIONS , benny blanco, BTS & Snoop Dogg (Friends Keep Secrets/ Joytime Collective/ Interscope) 2 (10)
— 37 UMM HMM , YoungBoy Never Broke Again (Never Broke Again/ Atlantic) 1 (37)"
"42 42 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 17 (30)
45 45 BETTY (GET MONEY) , Yung Gravy (Republic) 6 (45)
46 51 SON OF A SINNER , Jelly Roll (BBR Music Group) 7 (46)
47 56 NUMB , Marshmello & Khalid (Joytime Collective/ Republic) 7 (47)
48 D NEVER GET OVER ME , Rod Wave (Alamo) 1 (48)
49 re SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 21 (15)"
"1 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic)
21 ALONE , Rod Wave (Alamo)
35 YUNGEN , Rod Wave featuring Jack Harlow (Alamo)
48 NEVER GET OVER ME , Rod Wave (Alamo)
49 re SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 21 (15)
51 SWEET LITTLE LIES , Rod Wave (Alamo)
62 HER , Megan Thee Stallion (1501 Certified/ 300)
66 STONE ROLLING , Megan Thee Stallion (1501 Certified/ 300)
71 NO DEAL , Rod Wave (Alamo)
74 I KNOW IT , Rod Wave (Alamo)
80 re PRESSURELICIOUS , Megan Thee Stallion featuring Future (1501 Certified/ 300 Entertainment) 2 (55)
82 UNGRATEFUL , Megan Thee Stallion featuring Key Glock (1501 Certified/ 300 Entertainment)
86 PIECES , Rod Wave (Alamo)
87 BUDGET , Megan Thee Stallion featuring Latto (1501 Certified/ 300 Entertainment)
90 ROCKSTAR HEART , Rod Wave (Alamo)
93 re PLAN B , Megan Thee Stallion (1501 Certified/ 300) 10 (29)
95 TIME KILLS (LOVE BIRDS) , Rod Wave (Alamo)
96 FADING , Rod Wave (Alamo)
100 WHAT MY WORLD SPINS AROUND , Jordan Davis (Universal Nashville)"
"TW LW TITLE , ARTIST (LABEL) WEEKS PEAK (#1)
1 2 AS IT WAS , Harry Styles (Erskine/ Columbia) 21 (1) (11 WEEKS AT #1)
2 3 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 19 (1) (2 WEEKS AT #1)
3 6 BAD HABIT , Steve Lacy (L-M/ RCA) 8 (3)
4 5 RUNNING UP THAT HILL (A DEAL WITH GOD) , Kate Bush (EMI) 33 (3)
5 4 BREAK MY SOUL , Beyonce (Parkwood/ Columbia) 10 (1) (2 WEEKS AT #1)
6 7 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 13 (6)
7 1 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 2 (1) (1 WEEK AT #1)
8 8 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 17 (1) (1 WEEK AT #1)
9 9 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 16 (6)
10 10 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 12 (9)"
"11 11 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 14 (4)
12 17 I AIN’T WORRIED , OneRepublic (Interscope) 11 (12)
13 15 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 15 (6)
14 16 TITI ME PREGUNTO , Bad Bunny (Rimas) 16 (5)
15 14 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 10 (13)
16 12 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 20 (1) (3 WEEKS AT #1)
17 13 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 84 (1) (5 WEEKS AT #1)
18 18 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 13 (18)
19 19 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 41 (9)
20 22 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 10 (1) (1 WEEK AT #1)"
"21 20 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 59 (1) (7 WEEKS AT #1)
22 D PINK VENOM , BLACKPINK (YG/ Interscope) 1 (22)
23 25 VEGAS , Doja Cat (Kemosabe/ RCA) 12 (23)
24 32 5 FOOT 9 , Tyler Hubbard (EMI Nashville) 11 (24)
25 26 MOSCOW MULE , Bad Bunny (Rimas) 16 (4)
26 27 GLIMPSE OF US , Joji (88rising/ Warner) 11 (8)
27 23 STAYING ALIVE , DJ Khaled featuring Drake & Lil Baby (We the Best/ Epic) 3 (5)
28 24 BIG ENERGY , Latto (Streamcut/ RCA) 44 (3)
29 39 ROCK AND A HARD PLACE , Bailey Zimmerman (Warner Music Nashville) 11 (24)
30 28 GHOST , Justin Bieber (Def Jam) 48 (5)"
"31 30 SHIVERS , Ed Sheeran (Asylum) 50 (4)
32 D WHERE IT ENDS , Bailey Zimmerman (Warner Music Nashville) 1 (32)
33 34 IN A MINUTE , Lil Baby (Quality Control/ Motown) 20 (14)
34 36 LAST NIGHT LONELY , Jon Pardi (Capitol Nashville) 13 (34)
35 38 EFECTO , Bad Bunny (Rimas) 16 (34)
36 37 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 51 (7)
37 29 LIKE I LOVE COUNTRY MUSIC , Kane Brown (RCA Nashville) 14 (26)
38 31 FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 17 (31)
39 45 BETTY (GET MONEY) , Yung Gravy (Republic) 7 (39)
40 46 SON OF A SINNER , Jelly Roll (BBR Music Group) 8 (40)"
"41 33 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 30 (18)
44 40 LEFT AND RIGHT , Charlie Puth & Jung Kook (Atlantic) 9 (22)
47 21 ALONE , Rod Wave (Alamo) 2 (21)
78 35 YUNGEN , Rod Wave featuring Jack Harlow (Alamo) 2 (35)"
"42 42 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 18 (30)
43 43 PROVENZA , Karol G (Universal Music Latin) 18 (25)
45 47 NUMB , Marshmello & Khalid (Joytime Collective/ Republic) 8 (45)
48 72 DAH DAH DAHDAH , Nardo Wick (Flawless/ RCA) 4 (48)
49 54 HOT SHIT , Cardi B, Kanye West & Lil Durk (Atlantic) 8 (13)
50 50 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 42 (3)"
"22 PINK VENOM , BLACKPINK (YG/ Interscope)
32 WHERE IT ENDS , Bailey Zimmerman (Warner Music Nashville)
71 re DIE FOR YOU , the Weeknd (XO/ Republic) 4 (43)
72 re NEVERITA , Bad Bunny (Rimas) 7 (31)
79 re ALL MINE , Brent Faiyaz (Lost Kids/ Venice/ Stem) 3 (42)
80 re HOTEL LOBBY (UNC AND PHEW) , Quavo & Takeoff (YRN the Label/ Quality Control/ Capitol/ Motown) 13 (59)
82 re BZRP MUSIC SESSIONS, VOL. 52 , Bizarrap & Quevedo (Dale Play) 3 (82)
84 re WILD AS HER , Corey Kent (Combustion Masters/ Sony Music Nashville) 8 (75)
85 re COUNTRY ON , Luke Bryan (Row Crop/ Capitol Nashville) 2 (76)
88 54321 , Offset (Quality Control/ Motown/ Capitol)
90 DON’T COME LOOKIN’ , Jackson Dean (Big Machine)
92 HALF OF ME , Thomas Riley featuring Riley Green (Valory)
93 re MUSIC FOR A SUSHI RESTAURANT , Harry Styles (Erskine/ Columbia) 7 (8)
95 re 2 BE LOVED (AM I READY) , Lizzo (Nice Life/ Atlantic) 2 (84)
96 29 , Demi Lovato (Island)
97 SNAP , Rosa Linn (Nvak Collective)
98 re VETTE MOTORS , YoungBoy Never Broke Again (Never Broke Again/ Atlantic) 3 (62)
99 SOUL , Lee Brice (Curb)
100 LA BACHATA , Manuel Turizo (La Industria Inc./ Sony Music Latin)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 AS IT WAS , Harry Styles (Erskine/ Columbia) 22 (1) (12 WEEKS AT #1)
2 3 BAD HABIT , Steve Lacy (L-M/ RCA) 9 (2)
3 2 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 20 (1) (2 WEEKS AT #1)
4 4 RUNNING UP THAT HILL (A DEAL WITH GOD) , Kate Bush (EMI) 34 (3)
5 6 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 14 (5)
6 D HOLD ME CLOSER , Elton John & Britney Spears (EMI/ Mercury) 1 (6)
7 7 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 3 (1) (1 WEEK AT #1)
8 10 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 13 (8)
9 5 BREAK MY SOUL , Beyonce (Parkwood/ Columbia) 11 (1) (2 WEEKS AT #1)
10 8 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 18 (1) (1 WEEK AT #1)"
"11 9 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 17 (6)
12 11 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 15 (4)
13 13 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 16 (6)
14 12 I AIN’T WORRIED , OneRepublic (Interscope) 12 (12)
15 15 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 11 (13)
16 14 TITI ME PREGUNTO , Bad Bunny (Rimas) 17 (5)
17 D GOD DID , DJ Khaled featuring Rick Ross, Lil Wayne, JAY-Z, John Legend & Fridayy (We the Best/ Epic) 1 (17)
18 16 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 21 (1) (3 WEEKS AT #1)
19 17 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 85 (1) (5 WEEKS AT #1)
20 19 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 42 (9)"
"21 27 STAYING ALIVE , DJ Khaled featuring Drake & Lil Baby (We the Best/ Epic) 4 (5)
22 18 SHE HAD ME AT HEADS CAROLINA , Cole Swindell (Warner Music Nashville) 14 (18)
23 20 JIMMY COOKS , Drake featuring 21 Savage (OVO/ Republic) 11 (1) (1 WEEK AT #1)
24 21 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 60 (1) (7 WEEKS AT #1)
25 23 VEGAS , Doja Cat (Kemosabe/ RCA) 13 (23)
26 26 GLIMPSE OF US , Joji (88rising/ Warner) 12 (8)
27 34 LAST NIGHT LONELY , Jon Pardi (Capitol Nashville) 14 (27)
28 24 5 FOOT 9 , Tyler Hubbard (EMI Nashville) 12 (24)
29 D BEAUTIFUL , DJ Khaled featuring Future & SZA (We the Best/ Epic) 1 (29)
30 25 MOSCOW MULE , Bad Bunny (Rimas) 17 (4)"
"31 D BIG TIME , DJ Khaled featuring Future & Lil Baby (We the Best/ Epic) 1 (31)
32 28 BIG ENERGY , Latto (Streamcut/ RCA) 45 (3)
33 39 BETTY (GET MONEY) , Yung Gravy (Republic) 8 (33)
34 30 GHOST , Justin Bieber (Def Jam) 49 (5)
35 31 SHIVERS , Ed Sheeran (Asylum) 51 (4)
36 D BEAT THE ODDS , Lil Tjay (Columbia) 1 (36)
37 D GATUBELA , Karol G x Maldy (Universal Latin) 1 (37)
38 29 ROCK AND A HARD PLACE , Bailey Zimmerman (Warner Music Nashville) 12 (24)
39 35 EFECTO , Bad Bunny (Rimas) 17 (34)
40 33 IN A MINUTE , Lil Baby (Quality Control/ Motown) 21 (14)"
"41 36 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 52 (7)
43 40 SON OF A SINNER , Jelly Roll (BBR Music Group) 9 (40)
45 38 FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 18 (31)
52 37 LIKE I LOVE COUNTRY MUSIC , Kane Brown (RCA Nashville) 15 (26)
53 22 PINK VENOM , BLACKPINK (YG/ Interscope) 2 (22)
72 32 WHERE IT ENDS , Bailey Zimmerman (Warner Music Nashville) 2 (32)"
"42 42 SOMETHING IN THE ORANGE , Zach Bryan (Warner) 19 (30)
44 45 NUMB , Marshmello & Khalid (Joytime Collective/ Republic) 9 (44)
49 D USE THIS GOSPEL (REMIX) , DJ Khaled featuring Kanye West & Eminem (We the Best/ Epic) 1 (49)
50 55 UNSTOPPABLE , Sia (Monkey Puzzle/ RCA) 9 (50)"
"6 HOLD ME CLOSER , Elton John & Britney Spears (EMI/ Mercury)
17 GOD DID , DJ Khaled featuring Rick Ross, Lil Wayne, JAY-Z, John Legend & Fridayy (We the Best/ Epic)
29 BEAUTIFUL , DJ Khaled featuring Future & SZA (We the Best/ Epic)
31 BIG TIME , DJ Khaled featuring Future & Lil Baby (We the Best/ Epic)
36 BEAT THE ODDS , Lil Tjay (Columbia)
37 GATUBELA , Karol G x Maldy (Universal Latin)
49 USE THIS GOSPEL (REMIX) , DJ Khaled featuring Kanye West & Eminem (We the Best/ Epic)
55 JUICE WRLD DID , DJ Khaled featuring Juice WRLD (We the Best/ Epic)
57 KEEP GOING , DJ Khaled featuring Lil Durk, 21 Savage & Roddy Ricch (We the Best/ Epic)
66 PARTY , DJ Khaled featuring Quavo & Takeoff (We the Best/ Epic)
71 GOLDEN HOUR , JVKE (JVKE)
77 IT AIN’T SAFE , DJ Khaled featuring Nardo Wick & Kodak Black (We the Best/ Epic)
78 NO SECRET , DJ Khaled featuring Drake (We the Best/ Epic)
81 I’M GOOD (BLUE) , David Guetta & Bebe Rexha (What a DJ/ Warner UK)
86 LET’S PRAY , DJ Khaled featuring Don Toliver & Travis Scott (We the Best/ Epic)
98 WAIT IN THE TRUCK , HARDY featuring Lainey Wilson (Big Loud/ Tree Vibez Music)"
"TW LW TITLE , ARTIST (LABEL) WEEKS PEAK (#1)
1 1 AS IT WAS , Harry Styles (Erskine/ Columbia) 23 (1) (13 WEEKS AT #1)
2 2 BAD HABIT , Steve Lacy (L-M/ RCA) 10 (2)
3 12 LATE NIGHT TALKING , Harry Styles (Erskine/ Columbia) 16 (3)
4 5 SUNROOF , Nicky Youre & dazy (Thirty Knots/ Columbia) 15 (4)
5 3 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 21 (1) (2 WEEKS AT #1)
6 8 I LIKE YOU (A HAPPIER SONG) , Post Malone featuring Doja Cat (Republic) 14 (6)
7 7 SUPER FREAKY GIRL , Nicki Minaj (Young Money/ Cash Money/ Republic) 4 (1) (1 WEEK AT #1)
8 14 I AIN’T WORRIED , OneRepublic (Interscope) 13 (8)
9 4 RUNNING UP THAT HILL (A DEAL WITH GOD) , Kate Bush (EMI) 35 (3)
10 13 YOU PROOF , Morgan Wallen (Big Loud/ Republic) 17 (6)"
"11 10 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 19 (1) (1 WEEK AT #1)
12 11 ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 18 (6)
13 16 TITI ME PREGUNTO , Bad Bunny (Rimas) 18 (5)
14 15 THE KIND OF LOVE WE MAKE , Luke Combs (River House/ Columbia) 12 (13)
15 9 BREAK MY SOUL , Beyonce (Parkwood/ Columbia) 12 (1) (2 WEEKS AT #1)
